dataset,dataset_variant,file,ablation_variant,psnr,ssim,lpips,lpips_resize
LOL-v2,Synthetic,r01058910t.png,without_spatial_amplification,32.45209399883339,0.9809037446975708,0.020744986832141876,0.021029582247138023
LOL-v2,Synthetic,r01058910t.png,without_high_frequency_cue,12.590851456765071,0.8481268882751465,0.1061697006225586,0.11241848021745682
LOL-v2,Synthetic,r01058910t.png,without_darkness_gate,6.754876775423257,0.5959075093269348,0.4219886362552643,0.4077479839324951
LOL-v2,Synthetic,r01170470t.png,full,28.800011183494046,0.9728384613990784,0.02877546288073063,0.020689357072114944
LOL-v2,Synthetic,r01170470t.png,retinex_base_only,10.605657530208655,0.7227845191955566,0.18202875554561615,0.17015714943408966
LOL-v2,Synthetic,r01170470t.png,without_residual_refinement,22.90301935502868,0.9546474814414978,0.03685355931520462,0.028718531131744385
LOL-v2,Synthetic,r01170470t.png,without_tapetum_update,12.231006925647485,0.8169985413551331,0.1635209023952484,0.150648832321167
LOL-v2,Synthetic,r01170470t.png,without_attention_modulation,28.800003896493376,0.9728385210037231,0.028775513172149658,0.02068934589624405
LOL-v2,Synthetic,r01170470t.png,without_spatial_amplification,11.316643632532672,0.7844974398612976,0.17385390400886536,0.159275084733963
LOL-v2,Synthetic,r01170470t.png,without_high_frequency_cue,28.789762030652867,0.9728713035583496,0.028747878968715668,0.0206268560141325
LOL-v2,Synthetic,r01170470t.png,without_darkness_gate,17.512389020231407,0.939516544342041,0.08721382170915604,0.0738346055150032
LOL-v2,Synthetic,r01474187t.png,full,22.474753501492167,0.9584437012672424,0.03540670871734619,0.029073566198349
LOL-v2,Synthetic,r01474187t.png,retinex_base_only,12.70823693425591,0.7111361622810364,0.16076481342315674,0.15282690525054932
LOL-v2,Synthetic,r01474187t.png,without_residual_refinement,21.255306438686887,0.9410058259963989,0.06081762537360191,0.05135779082775116
LOL-v2,Synthetic,r01474187t.png,without_tapetum_update,12.295129282465487,0.6628034710884094,0.1619221270084381,0.15599197149276733
LOL-v2,Synthetic,r01474187t.png,without_attention_modulation,22.474754216580727,0.9584437012672424,0.03540670871734619,0.0290735624730587
LOL-v2,Synthetic,r01474187t.png,without_spatial_amplification,11.648928387112292,0.6229992508888245,0.1710072010755539,0.16493718326091766
LOL-v2,Synthetic,r01474187t.png,without_high_frequency_cue,22.42113952560502,0.9577954411506653,0.03965457156300545,0.03291976451873779
LOL-v2,Synthetic,r01474187t.png,without_darkness_gate,16.701098756339437,0.8148177862167358,0.1882352977991104,0.16019542515277863
LOL-v2,Synthetic,r0150031ft.png,full,27.090125754200226,0.9700500965118408,0.03012380376458168,0.021625280380249023
LOL-v2,Synthetic,r0150031ft.png,retinex_base_only,9.860655476927926,0.6506476998329163,0.18215018510818481,0.16274048388004303
LOL-v2,Synthetic,r0150031ft.png,without_residual_refinement,20.0964290890413,0.9442496299743652,0.04333474859595299,0.03491295874118805
LOL-v2,Synthetic,r0150031ft.png,without_tapetum_update,9.8908850566274,0.6680400371551514,0.19232358038425446,0.16979803144931793
LOL-v2,Synthetic,r0150031ft.png,without_attention_modulation,27.09012678902561,0.9700500965118408,0.03012368083000183,0.021625354886054993
LOL-v2,Synthetic,r0150031ft.png,without_spatial_amplification,9.090519047311963,0.5808714628219604,0.19155286252498627,0.17297887802124023
LOL-v2,Synthetic,r0150031ft.png,without_high_frequency_cue,27.08354046475787,0.9699649214744568,0.030349107459187508,0.021829204633831978
LOL-v2,Synthetic,r0150031ft.png,without_darkness_gate,20.371759540080486,0.9440249800682068,0.05084051564335823,0.04172399267554283
LOL-v2,Synthetic,r01559391t.png,full,21.229631587008804,0.8528449535369873,0.09111230075359344,0.08327671140432358
LOL-v2,Synthetic,r01559391t.png,retinex_base_only,19.484724914061996,0.7141969799995422,0.12205633521080017,0.12090566754341125
LOL-v2,Synthetic,r01559391t.png,without_residual_refinement,29.08908858703044,0.9201330542564392,0.06434427201747894,0.0566314198076725
LOL-v2,Synthetic,r01559391t.png,without_tapetum_update,23.57178156770809,0.8262248635292053,0.12383753061294556,0.11292338371276855
LOL-v2,Synthetic,r01559391t.png,without_attention_modulation,21.22963078174381,0.8528448939323425,0.09111231565475464,0.08327670395374298
LOL-v2,Synthetic,r01559391t.png,without_spatial_amplification,20.61690016732225,0.7052486538887024,0.144087553024292,0.13681024312973022
LOL-v2,Synthetic,r01559391t.png,without_high_frequency_cue,21.22927003804385,0.8530470132827759,0.09084402024745941,0.08299282193183899
LOL-v2,Synthetic,r01559391t.png,without_darkness_gate,17.517296376016283,0.8051906228065491,0.10554174333810806,0.09772403538227081
LOL-v2,Synthetic,r02189767t.png,full,24.26954848738282,0.9157836437225342,0.06107708439230919,0.04237186163663864
LOL-v2,Synthetic,r02189767t.png,retinex_base_only,10.36970102882112,0.48221924901008606,0.24110761284828186,0.21139392256736755
LOL-v2,Synthetic,r02189767t.png,without_residual_refinement,18.036618018391394,0.7848334312438965,0.08892089873552322,0.07188919186592102
LOL-v2,Synthetic,r02189767t.png,without_tapetum_update,11.519320601969728,0.6306217312812805,0.21299582719802856,0.18238791823387146
LOL-v2,Synthetic,r02189767t.png,without_attention_modulation,24.26954875764129,0.915783703327179,0.061077047139406204,0.042371850460767746
LOL-v2,Synthetic,r02189767t.png,without_spatial_amplification,10.0862250933843,0.4884308874607086,0.23715785145759583,0.20970387756824493
LOL-v2,Synthetic,r02189767t.png,without_high_frequency_cue,24.27001741112688,0.9157765507698059,0.0611594021320343,0.042438097298145294
LOL-v2,Synthetic,r02189767t.png,without_darkness_gate,22.322873391122915,0.9095261693000793,0.08493101596832275,0.06331022083759308
LOL-v2,Synthetic,r02354285t.png,full,24.10354396431933,0.8917510509490967,0.0788579210639,0.0722712054848671
LOL-v2,Synthetic,r02354285t.png,retinex_base_only,12.217680080013217,0.548324465751648,0.2540031373500824,0.2705543637275696
LOL-v2,Synthetic,r02354285t.png,without_residual_refinement,18.41062820552939,0.8170269727706909,0.10774201899766922,0.10988985002040863
LOL-v2,Synthetic,r02354285t.png,without_tapetum_update,14.155284356240312,0.6907447576522827,0.2177351713180542,0.21554185450077057
LOL-v2,Synthetic,r02354285t.png,without_attention_modulation,24.10354396431933,0.8917510509490967,0.0788579210639,0.0722712054848671
LOL-v2,Synthetic,r02354285t.png,without_spatial_amplification,13.10818961674583,0.6274584531784058,0.2392648309469223,0.2469647079706192
LOL-v2,Synthetic,r02354285t.png,without_high_frequency_cue,24.103297374663594,0.8917059898376465,0.07902860641479492,0.07243149727582932
LOL-v2,Synthetic,r02354285t.png,without_darkness_gate,24.809433112033282,0.8928366899490356,0.10341373831033707,0.09498780965805054
LOL-v2,Synthetic,r02508493t.png,full,21.875779366398977,0.9422680735588074,0.043565161526203156,0.03784814476966858
LOL-v2,Synthetic,r02508493t.png,retinex_base_only,9.64725888462257,0.5114785432815552,0.23922398686408997,0.2514979839324951
LOL-v2,Synthetic,r02508493t.png,without_residual_refinement,16.105275966891362,0.8497432470321655,0.08022008836269379,0.07807941734790802
LOL-v2,Synthetic,r02508493t.png,without_tapetum_update,11.587843586412344,0.6772370338439941,0.1951068788766861,0.2075939178466797
LOL-v2,Synthetic,r02508493t.png,without_attention_modulation,21.875781546770654,0.9422680735588074,0.04356518015265465,0.03784812241792679
LOL-v2,Synthetic,r02508493t.png,without_spatial_amplification,9.927742189056676,0.5415224432945251,0.2435305416584015,0.25559040904045105
LOL-v2,Synthetic,r02508493t.png,without_high_frequency_cue,21.875462601174753,0.9422234296798706,0.04371199384331703,0.03804536163806915
LOL-v2,Synthetic,r02508493t.png,without_darkness_gate,23.940587640128477,0.9243450164794922,0.07224486023187637,0.06566287577152252
LOL-v2,Synthetic,r0287344at.png,full,31.6349171857726,0.9761573076248169,0.01939944177865982,0.015120558440685272
LOL-v2,Synthetic,r0287344at.png,retinex_base_only,11.618009472240704,0.7140348553657532,0.1619340479373932,0.16540050506591797
LOL-v2,Synthetic,r0287344at.png,without_residual_refinement,23.684019846179343,0.965918779373169,0.02713865041732788,0.026483532041311264
LOL-v2,Synthetic,r0287344at.png,without_tapetum_update,11.503504547307337,0.7304015159606934,0.16493520140647888,0.16490384936332703
LOL-v2,Synthetic,r0287344at.png,without_attention_modulation,31.6349175541188,0.9761573672294617,0.01939944177865982,0.015120557509362698
LOL-v2,Synthetic,r0287344at.png,without_spatial_amplification,10.745472300434066,0.6720561385154724,0.17537496984004974,0.17807261645793915
LOL-v2,Synthetic,r0287344at.png,without_high_frequency_cue,31.656816339828012,0.9767807126045227,0.018939215689897537,0.01471730601042509
LOL-v2,Synthetic,r0287344at.png,without_darkness_gate,17.807510691406225,0.8532737493515015,0.10803040862083435,0.091258205473423
LOL-v2,Synthetic,r02897203t.png,full,17.043933975527533,0.9291861057281494,0.05681492015719414,0.05080706998705864
LOL-v2,Synthetic,r02897203t.png,retinex_base_only,8.442447647986848,0.5171616673469543,0.2564826011657715,0.2677825093269348
LOL-v2,Synthetic,r02897203t.png,without_residual_refinement,13.40274635429413,0.8483187556266785,0.09256803244352341,0.08641937375068665
LOL-v2,Synthetic,r02897203t.png,without_tapetum_update,8.729378371450386,0.5464293956756592,0.24965447187423706,0.2644137144088745
LOL-v2,Synthetic,r02897203t.png,without_attention_modulation,17.043936842384447,0.9291861057281494,0.056815050542354584,0.05080714076757431
LOL-v2,Synthetic,r02897203t.png,without_spatial_amplification,7.920055674789175,0.4617709219455719,0.27326470613479614,0.2854439616203308
LOL-v2,Synthetic,r02897203t.png,without_high_frequency_cue,17.0428619037282,0.9291805624961853,0.05686189606785774,0.050806790590286255
LOL-v2,Synthetic,r02897203t.png,without_darkness_gate,20.48351862360162,0.949923038482666,0.06339551508426666,0.05273236334323883
LOL-v2,Synthetic,r03193652t.png,full,15.765295186140946,0.8217433094978333,0.10591276735067368,0.10166160762310028
LOL-v2,Synthetic,r03193652t.png,retinex_base_only,8.420601318479958,0.46212664246559143,0.29871174693107605,0.3110082745552063
LOL-v2,Synthetic,r03193652t.png,without_residual_refinement,12.975845505594803,0.7241305708885193,0.15648770332336426,0.16396169364452362
LOL-v2,Synthetic,r03193652t.png,without_tapetum_update,8.895119118409436,0.5136356353759766,0.26568374037742615,0.2748163640499115
LOL-v2,Synthetic,r03193652t.png,without_attention_modulation,15.765297626951455,0.8217433094978333,0.10591282695531845,0.10166160762310028
LOL-v2,Synthetic,r03193652t.png,without_spatial_amplification,8.16037930176009,0.4288158416748047,0.28764835000038147,0.2954116463661194
LOL-v2,Synthetic,r03193652t.png,without_high_frequency_cue,15.766092183674738,0.8213925361633301,0.10666962713003159,0.10230579227209091
LOL-v2,Synthetic,r03193652t.png,without_darkness_gate,17.94087558405121,0.7997304201126099,0.13447429239749908,0.12280779331922531
LOL-v2,Synthetic,r0341853dt.png,full,22.128787303910382,0.9430117607116699,0.06324580311775208,0.04917137324810028
LOL-v2,Synthetic,r0341853dt.png,retinex_base_only,9.52865545249302,0.6038191318511963,0.2373642921447754,0.2330496609210968
LOL-v2,Synthetic,r0341853dt.png,without_residual_refinement,16.46465806020798,0.8889031410217285,0.08978253602981567,0.07744291424751282
LOL-v2,Synthetic,r0341853dt.png,without_tapetum_update,11.549241004490034,0.7461098432540894,0.19384193420410156,0.1872461885213852
LOL-v2,Synthetic,r0341853dt.png,without_attention_modulation,22.128792586579667,0.9430117607116699,0.06324583292007446,0.049171317368745804
LOL-v2,Synthetic,r0341853dt.png,without_spatial_amplification,11.169123344772542,0.7264481782913208,0.2110886424779892,0.205675408244133
LOL-v2,Synthetic,r0341853dt.png,without_high_frequency_cue,22.129210928356034,0.9429913759231567,0.06317207217216492,0.049130942672491074
LOL-v2,Synthetic,r0341853dt.png,without_darkness_gate,21.992589760446478,0.8993136286735535,0.12734541296958923,0.11362064629793167
LOL-v2,Synthetic,r0372042dt.png,full,25.516895160920924,0.8926404118537903,0.08657076209783554,0.07827512919902802
LOL-v2,Synthetic,r0372042dt.png,retinex_base_only,18.20665005996396,0.6508811116218567,0.12003913521766663,0.11869749426841736
LOL-v2,Synthetic,r0372042dt.png,without_residual_refinement,32.66855690406019,0.900606095790863,0.04101037234067917,0.03641354292631149
LOL-v2,Synthetic,r0372042dt.png,without_tapetum_update,19.093756111065318,0.7414748072624207,0.10174572467803955,0.10461331158876419
LOL-v2,Synthetic,r0372042dt.png,without_attention_modulation,25.516893720219826,0.8926404118537903,0.0865708738565445,0.0782751590013504
LOL-v2,Synthetic,r0372042dt.png,without_spatial_amplification,17.650987757552258,0.5632167458534241,0.1290483921766281,0.1344539225101471
LOL-v2,Synthetic,r0372042dt.png,without_high_frequency_cue,25.520457675200845,0.8929572105407715,0.08655465394258499,0.07822880893945694
LOL-v2,Synthetic,r0372042dt.png,without_darkness_gate,18.232844040407517,0.8502389192581177,0.13535071909427643,0.12138604372739792
LOL-v2,Synthetic,r04317453t.png,full,26.46390949562187,0.9713550209999084,0.03241894021630287,0.025012487545609474
LOL-v2,Synthetic,r04317453t.png,retinex_base_only,10.156575743524671,0.5778598189353943,0.23724019527435303,0.21684518456459045
LOL-v2,Synthetic,r04317453t.png,without_residual_refinement,18.291528015700898,0.9154585599899292,0.05518478900194168,0.046205971390008926
LOL-v2,Synthetic,r04317453t.png,without_tapetum_update,12.254502873633339,0.7553744912147522,0.1950206160545349,0.17452195286750793
LOL-v2,Synthetic,r04317453t.png,without_attention_modulation,26.463919350212166,0.9713550209999084,0.03241896629333496,0.02501247078180313
LOL-v2,Synthetic,r04317453t.png,without_spatial_amplification,11.275909668338272,0.6987711787223816,0.18495479226112366,0.1603550910949707
LOL-v2,Synthetic,r04317453t.png,without_high_frequency_cue,26.45984951560257,0.9712134003639221,0.03245808556675911,0.025072015821933746
LOL-v2,Synthetic,r04317453t.png,without_darkness_gate,26.467099070868873,0.9709228277206421,0.03481065854430199,0.02566426433622837
LOL-v2,Synthetic,r0465565ct.png,full,25.71180351890439,0.9633941650390625,0.04010733962059021,0.02985416352748871
LOL-v2,Synthetic,r0465565ct.png,retinex_base_only,9.723349238198855,0.5947985649108887,0.23223838210105896,0.2342771589756012
LOL-v2,Synthetic,r0465565ct.png,without_residual_refinement,18.368430963492195,0.9165531396865845,0.05765697732567787,0.049411285668611526
LOL-v2,Synthetic,r0465565ct.png,without_tapetum_update,11.274535168377554,0.7106699347496033,0.21315224468708038,0.2040741741657257
LOL-v2,Synthetic,r0465565ct.png,without_attention_modulation,25.711806909277396,0.9633941650390625,0.04010713845491409,0.029853956773877144
LOL-v2,Synthetic,r0465565ct.png,without_spatial_amplification,9.790846374304877,0.6095661520957947,0.24158962070941925,0.23360271751880646
LOL-v2,Synthetic,r0465565ct.png,without_high_frequency_cue,25.708480342874687,0.9633177518844604,0.04026760160923004,0.029940342530608177
LOL-v2,Synthetic,r0465565ct.png,without_darkness_gate,20.780899005174618,0.9393410086631775,0.07825034856796265,0.064658023416996
LOL-v2,Synthetic,r05243256t.png,full,24.398835669205408,0.9214240312576294,0.06958545744419098,0.07198307663202286
LOL-v2,Synthetic,r05243256t.png,retinex_base_only,15.377187961019786,0.5959678888320923,0.1624850332736969,0.1826428323984146
LOL-v2,Synthetic,r05243256t.png,without_residual_refinement,22.93174151800882,0.8650586009025574,0.08124798536300659,0.08632282167673111
LOL-v2,Synthetic,r05243256t.png,without_tapetum_update,17.040577365561425,0.7222462892532349,0.13361810147762299,0.14633312821388245
LOL-v2,Synthetic,r05243256t.png,without_attention_modulation,24.39883539078055,0.9214239716529846,0.06958545744419098,0.07198308408260345
LOL-v2,Synthetic,r05243256t.png,without_spatial_amplification,15.118248682922255,0.5830965638160706,0.1621774137020111,0.1799185872077942
LOL-v2,Synthetic,r05243256t.png,without_high_frequency_cue,24.380839428586224,0.9212611317634583,0.06997568160295486,0.07233856618404388
LOL-v2,Synthetic,r05243256t.png,without_darkness_gate,18.187549243875342,0.8535642623901367,0.11231201887130737,0.12242806702852249
LOL-v2,Synthetic,r05772356t.png,full,16.042484532758934,0.911241888999939,0.11514261364936829,0.10124833881855011
LOL-v2,Synthetic,r05772356t.png,retinex_base_only,8.155354771715238,0.5535645484924316,0.34001100063323975,0.33022770285606384
LOL-v2,Synthetic,r05772356t.png,without_residual_refinement,13.113019218110168,0.8421387672424316,0.15779699385166168,0.1466890126466751
LOL-v2,Synthetic,r05772356t.png,without_tapetum_update,8.116138888533035,0.5611512064933777,0.34301045536994934,0.33519911766052246
LOL-v2,Synthetic,r05772356t.png,without_attention_modulation,16.042486809224282,0.911241888999939,0.1151425689458847,0.10124833881855011
LOL-v2,Synthetic,r05772356t.png,without_spatial_amplification,7.651153267173726,0.5224419236183167,0.35542479157447815,0.35107994079589844
LOL-v2,Synthetic,r05772356t.png,without_high_frequency_cue,16.038190317068924,0.9103673100471497,0.1176784560084343,0.10268321633338928
LOL-v2,Synthetic,r05772356t.png,without_darkness_gate,20.773604730413318,0.8994806408882141,0.1529475599527359,0.13142715394496918
LOL-v2,Synthetic,r05839451t.png,full,27.172105938912697,0.965721845626831,0.01782698556780815,0.015407005324959755
LOL-v2,Synthetic,r05839451t.png,retinex_base_only,13.256222006837309,0.7346975803375244,0.14835208654403687,0.1445758044719696
LOL-v2,Synthetic,r05839451t.png,without_residual_refinement,22.329160571220612,0.9374343156814575,0.041609324514865875,0.041636619716882706
LOL-v2,Synthetic,r05839451t.png,without_tapetum_update,12.916348837075617,0.7235046625137329,0.15076303482055664,0.14330099523067474
LOL-v2,Synthetic,r05839451t.png,without_attention_modulation,27.172106202548907,0.965721845626831,0.017827073112130165,0.015407085418701172
LOL-v2,Synthetic,r05839451t.png,without_spatial_amplification,12.31822237811378,0.681110680103302,0.15903331339359283,0.1547309309244156
LOL-v2,Synthetic,r05839451t.png,without_high_frequency_cue,27.16796961182783,0.9656054973602295,0.018838735297322273,0.016186829656362534
LOL-v2,Synthetic,r05839451t.png,without_darkness_gate,18.460907413775725,0.918857991695404,0.11328873038291931,0.10813494771718979
LOL-v2,Synthetic,r0589558at.png,full,24.360963984747258,0.9432032704353333,0.042879268527030945,0.03763839602470398
LOL-v2,Synthetic,r0589558at.png,retinex_base_only,14.566510230530225,0.6613771915435791,0.13748900592327118,0.1281791627407074
LOL-v2,Synthetic,r0589558at.png,without_residual_refinement,30.306138454939685,0.9604021310806274,0.03757595270872116,0.03135930374264717
LOL-v2,Synthetic,r0589558at.png,without_tapetum_update,18.364790848672683,0.8312773704528809,0.11383158713579178,0.10389439761638641
LOL-v2,Synthetic,r0589558at.png,without_attention_modulation,24.36095487651004,0.9432032108306885,0.04287927970290184,0.03763839974999428
LOL-v2,Synthetic,r0589558at.png,without_spatial_amplification,17.706115320646084,0.8147516846656799,0.11870518326759338,0.10556166619062424
LOL-v2,Synthetic,r0589558at.png,without_high_frequency_cue,24.361829354400804,0.9432825446128845,0.04288008064031601,0.037474267184734344
LOL-v2,Synthetic,r0589558at.png,without_darkness_gate,19.121810755178323,0.9073290228843689,0.06310561299324036,0.05793008208274841
LOL-v2,Synthetic,r0603031et.png,full,30.05632109521382,0.9312628507614136,0.043880559504032135,0.036785323172807693
LOL-v2,Synthetic,r0603031et.png,retinex_base_only,13.11118972861532,0.519811749458313,0.2326132357120514,0.2577322721481323
LOL-v2,Synthetic,r0603031et.png,without_residual_refinement,21.34220050678804,0.8531042337417603,0.07437865436077118,0.07160145789384842
LOL-v2,Synthetic,r0603031et.png,without_tapetum_update,14.885835502094874,0.6552103757858276,0.20522354543209076,0.21181486546993256
LOL-v2,Synthetic,r0603031et.png,without_attention_modulation,30.056310851532775,0.9312627911567688,0.043880559504032135,0.03678535297513008
LOL-v2,Synthetic,r0603031et.png,without_spatial_amplification,13.256917187094515,0.5162950158119202,0.23522819578647614,0.2537063956260681
LOL-v2,Synthetic,r0603031et.png,without_high_frequency_cue,30.050348009712756,0.9312344789505005,0.044055428355932236,0.036902282387018204
LOL-v2,Synthetic,r0603031et.png,without_darkness_gate,25.72331551341236,0.9250993728637695,0.05197148770093918,0.04680776596069336
LOL-v2,Synthetic,r068812d7t.png,full,26.27427335265129,0.9337534308433533,0.03448159992694855,0.02665596269071102
LOL-v2,Synthetic,r068812d7t.png,retinex_base_only,12.087622445575253,0.7099187970161438,0.15125097334384918,0.1433214247226715
LOL-v2,Synthetic,r068812d7t.png,without_residual_refinement,26.14350266102086,0.9591628909111023,0.03399587422609329,0.0247750636190176
LOL-v2,Synthetic,r068812d7t.png,without_tapetum_update,13.375004004918951,0.8340900540351868,0.1505199670791626,0.14208966493606567
LOL-v2,Synthetic,r068812d7t.png,without_attention_modulation,26.27427463904262,0.9337534308433533,0.03448166698217392,0.026655875146389008
LOL-v2,Synthetic,r068812d7t.png,without_spatial_amplification,11.708076297363345,0.7317814826965332,0.16420109570026398,0.15849846601486206
LOL-v2,Synthetic,r068812d7t.png,without_high_frequency_cue,26.275786412171755,0.9340111017227173,0.034095607697963715,0.02622278779745102
LOL-v2,Synthetic,r068812d7t.png,without_darkness_gate,18.058345854565562,0.8940240144729614,0.11376193910837173,0.09715963900089264
LOL-v2,Synthetic,r0703243bt.png,full,22.616168728032655,0.9648962020874023,0.07479455322027206,0.07294012606143951
LOL-v2,Synthetic,r0703243bt.png,retinex_base_only,9.398415900656783,0.5837482810020447,0.25041109323501587,0.25028014183044434
LOL-v2,Synthetic,r0703243bt.png,without_residual_refinement,16.76595850135086,0.9172759056091309,0.10437842458486557,0.10514113306999207
LOL-v2,Synthetic,r0703243bt.png,without_tapetum_update,9.782128521423791,0.606393039226532,0.23689956963062286,0.23594675958156586
LOL-v2,Synthetic,r0703243bt.png,without_attention_modulation,22.616172791195297,0.9648962020874023,0.07479456067085266,0.07294011861085892
LOL-v2,Synthetic,r0703243bt.png,without_spatial_amplification,8.821800207687406,0.5333464741706848,0.2512059807777405,0.251228928565979
LOL-v2,Synthetic,r0703243bt.png,without_high_frequency_cue,22.613168935394448,0.9643124341964722,0.07620886713266373,0.07394324243068695
LOL-v2,Synthetic,r0703243bt.png,without_darkness_gate,20.215190533166822,0.8978351950645447,0.14479508996009827,0.12719883024692535
LOL-v2,Synthetic,r0708431at.png,full,29.83614388741517,0.9589110016822815,0.023299284279346466,0.019645661115646362
LOL-v2,Synthetic,r0708431at.png,retinex_base_only,13.626572754156012,0.5792024731636047,0.16192683577537537,0.17997655272483826
LOL-v2,Synthetic,r0708431at.png,without_residual_refinement,25.00157834549895,0.920050859451294,0.03309909999370575,0.03075045347213745
LOL-v2,Synthetic,r0708431at.png,without_tapetum_update,16.172218140214596,0.717513918876648,0.14512531459331512,0.15771301090717316
LOL-v2,Synthetic,r0708431at.png,without_attention_modulation,29.836134636983882,0.9589109420776367,0.02329929731786251,0.01964567042887211
LOL-v2,Synthetic,r0708431at.png,without_spatial_amplification,14.002134479799736,0.5628319978713989,0.17987275123596191,0.19652849435806274
LOL-v2,Synthetic,r0708431at.png,without_high_frequency_cue,29.841771800589125,0.9590938091278076,0.023198407143354416,0.0195716954767704
LOL-v2,Synthetic,r0708431at.png,without_darkness_gate,22.121001693938815,0.9291526079177856,0.0328664630651474,0.03054937534034252
LOL-v2,Synthetic,r072421a1t.png,full,26.73917323535775,0.9554676413536072,0.05990353226661682,0.049812257289886475
LOL-v2,Synthetic,r072421a1t.png,retinex_base_only,11.429800639681034,0.7374553084373474,0.2313317209482193,0.21511191129684448
LOL-v2,Synthetic,r072421a1t.png,without_residual_refinement,23.783071503830733,0.9499178528785706,0.08465714007616043,0.07477445900440216
LOL-v2,Synthetic,r072421a1t.png,without_tapetum_update,11.162646858094586,0.7499891519546509,0.2220909595489502,0.20796343684196472
LOL-v2,Synthetic,r072421a1t.png,without_attention_modulation,26.73916798566125,0.9554676413536072,0.05990356206893921,0.049812253564596176
LOL-v2,Synthetic,r072421a1t.png,without_spatial_amplification,10.490770239828567,0.6909180879592896,0.2297574281692505,0.2149624228477478
LOL-v2,Synthetic,r072421a1t.png,without_high_frequency_cue,26.727743942463004,0.9552218317985535,0.06125875562429428,0.050502218306064606
