dataset,dataset_variant,filename,dark_pixels,bright_pixels,T_mean,T_median,Td_mean,Td_median,Td_dark_mean,Td_dark_median,Td_bright_mean,Td_bright_median,lambda_dark_mean,lambda_dark_median,lambda_bright_mean,lambda_bright_median,boost_dark_mean,boost_dark_median,boost_bright_mean,boost_bright_median,corr_Td_darkness,corr_boost_darkness,gain_mean,gain_median,gain_dark_mean,gain_bright_mean
LOL-v2,Synthetic,r02897203t.png,126619,20170,0.9999998807907104,1.0,0.6752101182937622,0.7633109092712402,0.7782975435256958,0.77353835105896,0.03888639062643051,0.02993464469909668,1.011786937713623,1.005599856376648,0.05055231228470802,0.038915038108825684,1.011786699295044,1.005599856376648,0.050552308559417725,0.038915038108825684,0.9999997615814209,0.9999999403953552,1.8777731657028198,1.9923040866851807,2.011786699295044,1.050552248954773
LOL-v2,Synthetic,r03193652t.png,121069,13622,0.9999998807907104,1.0,0.6634623408317566,0.7437039613723755,0.7581394910812378,0.7718995809555054,0.11060866713523865,0.10439491271972656,0.9855814576148987,1.003469467163086,0.14379125833511353,0.1357133835554123,0.9855812788009644,1.003469467163086,0.14379125833511353,0.1357133835554123,0.9999997615814209,0.9999997615814209,1.8625009059906006,1.9668151140213013,1.9855812788009644,1.1437911987304688
LOL-v2,Synthetic,r0341853dt.png,129031,14455,0.9999998807907104,1.0,0.6587210297584534,0.7492218613624573,0.739470899105072,0.7607133388519287,0.012217848561704159,0.0009534955024719238,0.9613122940063477,0.9889273047447205,0.015883201733231544,0.0012395441299304366,0.9613121151924133,0.9889273047447205,0.015883201733231544,0.0012395441299304366,0.9999996423721313,0.9999998807907104,1.8563371896743774,1.97398841381073,1.961311936378479,1.015883207321167
LOL-v2,Synthetic,r0372042dt.png,138747,695,0.9999998807907104,1.0,0.7836483120918274,0.8423097729682922,0.8100802898406982,0.844392716884613,0.14157508313655853,0.16717833280563354,1.0531046390533447,1.0977104902267456,0.1840476095676422,0.21733182668685913,1.053104281425476,1.0977104902267456,0.1840476095676422,0.21733182668685913,0.9999994039535522,0.999999463558197,2.018742799758911,2.0950026512145996,2.0531044006347656,1.1840475797653198
LOL-v2,Synthetic,r04317453t.png,143905,2289,0.9999998807907104,1.0,0.7534194588661194,0.7756005525588989,0.768165647983551,0.776404857635498,0.043344058096408844,0.01695960760116577,0.998615562915802,1.0093262195587158,0.056347280740737915,0.022047489881515503,0.9986153244972229,1.0093262195587158,0.056347280740737915,0.022047489881515503,0.9999992251396179,0.9999992847442627,1.9794453382492065,2.0082807540893555,1.9986153841018677,1.056347370147705
LOL-v2,Synthetic,r0465565ct.png,133215,1283,0.9999998807907104,1.0,0.6892164945602417,0.7231699824333191,0.7244468331336975,0.7367085814476013,0.053398896008729935,0.018282711505889893,0.9417809844017029,0.9577211141586304,0.06941856443881989,0.02376752346754074,0.9417807459831238,0.9577211141586304,0.06941856443881989,0.02376752346754074,0.9999992847442627,0.9999995827674866,1.8959815502166748,1.9401209354400635,1.9417808055877686,1.0694185495376587
LOL-v2,Synthetic,r05243256t.png,143513,640,0.9999998807907104,1.0,0.7994120717048645,0.8177371025085449,0.811974287033081,0.8203469514846802,0.13025325536727905,0.14196181297302246,1.0555667877197266,1.0664509534835815,0.1693292260169983,0.18455034494400024,1.0555665493011475,1.0664509534835815,0.1693292260169983,0.18455034494400024,0.9999988675117493,0.9999990463256836,2.0392355918884277,2.0630581378936768,2.0555665493011475,1.1693294048309326
LOL-v2,Synthetic,r05772356t.png,102304,34581,0.9999998807907104,1.0,0.542869508266449,0.6729328036308289,0.724903404712677,0.7311164140701294,0.056255098432302475,0.039801597595214844,0.942374587059021,0.9504513144493103,0.07313162088394165,0.051742073148489,0.9423743486404419,0.9504513144493103,0.07313162088394165,0.051742073148489,0.9999998211860657,0.9999998211860657,1.7057303190231323,1.8748126029968262,1.942374348640442,1.0731316804885864
LOL-v2,Synthetic,r05839451t.png,98326,39234,0.9999998807907104,1.0,0.4872868061065674,0.6199040412902832,0.6657705307006836,0.6685090065002441,0.07198641449213028,0.06721287965774536,0.8655016422271729,0.8690616488456726,0.09358245134353638,0.08737674355506897,0.8655016422271729,0.8690616488456726,0.09358233213424683,0.08737674355506897,0.9999998807907104,0.9999999403953552,1.6334729194641113,1.805875301361084,1.8655016422271729,1.093582272529602
LOL-v2,Synthetic,r0589558at.png,140754,5722,0.9999998807907104,1.0,0.7576625943183899,0.7814316153526306,0.7894386649131775,0.7842419147491455,0.043086789548397064,0.036118388175964355,1.0262705087661743,1.0195144414901733,0.056012820452451706,0.04695390164852142,1.0262703895568848,1.0195144414901733,0.056012820452451706,0.04695390164852142,0.9999995827674866,0.9999995231628418,1.9849611520767212,2.0158610343933105,2.0262701511383057,1.056012749671936
LOL-v2,Synthetic,r0603031et.png,143819,1423,0.9999998807907104,1.0,0.7932615280151367,0.8217468857765198,0.8068467974662781,0.8239667415618896,0.06126028671860695,0.03723776340484619,1.0489009618759155,1.0711567401885986,0.07963836938142776,0.04840908944606781,1.0489007234573364,1.0711567401885986,0.07963836938142776,0.04840908944606781,0.9999991655349731,0.9999994039535522,2.0312397480010986,2.0682709217071533,2.048900842666626,1.0796384811401367
LOL-v2,Synthetic,r068812d7t.png,122774,7102,0.9999998807907104,1.0,0.6797824501991272,0.7396254539489746,0.7611637711524963,0.7725517749786377,0.1279834359884262,0.1422937512397766,0.9895129203796387,1.004317283630371,0.16637884080410004,0.18498186767101288,0.9895129203796387,1.004317283630371,0.1663784384727478,0.18498186767101288,0.9999997615814209,0.9999997615814209,1.8837170600891113,1.9615130424499512,1.9895129203796387,1.1663784980773926
LOL-v2,Synthetic,r0703243bt.png,119887,1118,0.9999998807907104,1.0,0.6632503271102905,0.7261408567428589,0.7296557426452637,0.7389259338378906,0.16067364811897278,0.1683761477470398,0.948552668094635,0.960603654384613,0.20887573063373566,0.21888898313045502,0.9485525488853455,0.960603654384613,0.20887573063373566,0.21888898313045502,0.999999463558197,0.9999996423721313,1.8622252941131592,1.9439830780029297,1.9485524892807007,1.2088756561279297
LOL-v2,Synthetic,r0708431at.png,143898,2858,0.9999998807907104,1.0,0.7537410855293274,0.7710741758346558,0.770247757434845,0.7721476554870605,0.018172061070799828,0.0004178285598754883,1.0013222694396973,1.0037919282913208,0.02362367883324623,0.0005431771278381348,1.0013220310211182,1.0037919282913208,0.02362367883324623,0.0005431771278381348,0.9999991059303284,0.9999993443489075,1.9798635244369507,2.00239634513855,2.0013222694396973,1.0236235857009888
LOL-v2,Synthetic,r072421a1t.png,110742,5557,0.9999998807907104,1.0,0.5956535339355469,0.6222789287567139,0.6821883916854858,0.6740363836288452,0.13140496611595154,0.14803403615951538,0.8868451118469238,0.8762472867965698,0.17082644999027252,0.19244423508644104,0.8868448734283447,0.8762472867965698,0.17082644999027252,0.19244423508644104,0.9999995827674866,0.9999996423721313,1.7743494510650635,1.8089625835418701,1.8868449926376343,1.1708264350891113
LOL-v2,Synthetic,r072649fdt.png,144800,314,0.9999998807907104,1.0,0.8099554777145386,0.8040710687637329,0.8184704184532166,0.8054322600364685,0.08313977718353271,0.06826227903366089,1.064011573791504,1.0470619201660156,0.10808169841766357,0.08874095976352692,1.0640113353729248,1.0470619201660156,0.10808169841766357,0.08874095976352692,0.9999988675117493,0.999998927116394,2.0529420375823975,2.045292377471924,2.064011335372925,1.1080818176269531
LOL-v2,Synthetic,r07598392t.png,134256,7001,0.9999998807907104,1.0,0.7161287665367126,0.7562364339828491,0.765330970287323,0.7703081369400024,0.09884776175022125,0.10165077447891235,0.9949304461479187,1.0014005899429321,0.12850210070610046,0.13214600086212158,0.9949302673339844,1.0014005899429321,0.12850208580493927,0.13214600086212158,0.9999995231628418,0.9999997615814209,1.9309673309326172,1.983107328414917,1.9949302673339844,1.1285020112991333
LOL-v2,Synthetic,r0773471dt.png,145965,153,0.9999998807907104,1.0,0.7262126803398132,0.7117624878883362,0.729764997959137,0.7131385803222656,0.0705893486738205,0.036612093448638916,0.94869464635849,0.9270800948143005,0.09176615625619888,0.04759572073817253,0.9486944675445557,0.9270800948143005,0.09176615625619888,0.04759572073817253,0.9999977350234985,0.999998152256012,1.9440765380859375,1.9252911806106567,1.9486944675445557,1.091766119003296
LOL-v2,Synthetic,r077507cat.png,115215,21908,0.9999998807907104,1.0,0.6851114630699158,0.7882423996925354,0.8320263624191284,0.8159949779510498,0.09224387258291245,0.08856821060180664,1.0816344022750854,1.060793399810791,0.11991702765226364,0.11513867229223251,1.0816341638565063,1.060793399810791,0.11991702765226364,0.11513867229223251,0.9999999403953552,0.9999999403953552,1.8906447887420654,2.024714946746826,2.081634044647217,1.1199170351028442
LOL-v2,Synthetic,r08079988t.png,127728,6262,0.9999998807907104,1.0,0.7257092595100403,0.780136227607727,0.7976124286651611,0.8028773665428162,0.1359943002462387,0.12996906042099,1.0368962287902832,1.0437405109405518,0.17679259181022644,0.16895976662635803,1.036895990371704,1.0437405109405518,0.17679259181022644,0.16895976662635803,0.9999996423721313,0.9999997019767761,1.9434220790863037,2.014177083969116,2.036895990371704,1.1767926216125488
LOL-v2,Synthetic,r0809811bt.png,127511,18734,0.9999998807907104,1.0,0.6798148155212402,0.7789722681045532,0.7812195420265198,0.7913538217544556,0.007945195771753788,0.003962457180023193,1.0155854225158691,1.0287599563598633,0.010328754782676697,0.005151194054633379,1.0155853033065796,1.0287599563598633,0.010328754782676697,0.005151194054633379,0.9999998807907104,0.9999998211860657,1.8837591409683228,2.0126638412475586,2.01558518409729,1.0103286504745483
LOL-v2,Synthetic,r082626aft.png,111724,23042,0.9999998807907104,1.0,0.6510664820671082,0.7497140169143677,0.8025569915771484,0.786628246307373,0.08469515293836594,0.07775956392288208,1.04332435131073,1.0226166248321533,0.11010369658470154,0.10108742862939835,1.0433241128921509,1.0226166248321533,0.11010369658470154,0.10108742862939835,0.9999998211860657,0.9999998807907104,1.846386432647705,1.974628210067749,2.0433239936828613,1.110103726387024
LOL-v2,Synthetic,r084889d5t.png,134117,1049,0.9999998807907104,1.0,0.6155705451965332,0.6021691560745239,0.63591468334198,0.6117234826087952,0.09370500594377518,0.08475512266159058,0.8266892433166504,0.7952405214309692,0.12181650847196579,0.11018165200948715,0.8266891241073608,0.7952405214309692,0.12181650847196579,0.11018165200948715,0.9999992251396179,0.9999994039535522,1.8002417087554932,1.7828198671340942,1.8266888856887817,1.1218165159225464
LOL-v2,Synthetic,r08788547t.png,3909,51615,0.9999998807907104,1.0,0.26273903250694275,0.29060691595077515,0.5378037691116333,0.5277931690216064,0.06829912960529327,0.01912778615951538,0.6991491913795471,0.6861599087715149,0.08878885954618454,0.024866120889782906,0.6991447806358337,0.6861311197280884,0.08878885954618454,0.024866120889782906,0.9999995231628418,0.9999997019767761,1.3415608406066895,1.37778902053833,1.699144721031189,1.0887887477874756
LOL-v2,Synthetic,r08873591t.png,146043,288,0.9999998807907104,1.0,0.8061552047729492,0.8205884695053101,0.8107798099517822,0.8210062384605408,0.10145685821771622,0.10880386829376221,1.054013967514038,1.0673104524612427,0.13189390301704407,0.14144502580165863,1.0540138483047485,1.0673080682754517,0.13189390301704407,0.14144502580165863,0.9999974966049194,0.9999979734420776,2.048002004623413,2.0667648315429688,2.054013729095459,1.1318938732147217
LOL-v2,Synthetic,r08996953t.png,52603,75593,0.9999998807907104,1.0,0.320827454328537,0.1522388458251953,0.6823930740356445,0.6600613594055176,0.04814791679382324,0.026424825191497803,0.8871109485626221,0.858079731464386,0.06259235739707947,0.034352272748947144,0.8871109485626221,0.858079731464386,0.0625922903418541,0.034352272748947144,0.9999999403953552,0.9999998807907104,1.4170758724212646,1.1979105472564697,1.887110948562622,1.0625923871994019
LOL-v2,Synthetic,r0905697bt.png,103562,33142,0.9999998807907104,1.0,0.5602529048919678,0.691674530506134,0.7420732378959656,0.7507110238075256,0.07511765509843826,0.059507906436920166,0.9646952748298645,0.9759243130683899,0.0976530909538269,0.07736027240753174,0.9646952748298645,0.9759243130683899,0.09765295684337616,0.07736027240753174,0.9999998211860657,1.0,1.728328824043274,1.899176836013794,1.9646950960159302,1.0976530313491821
LOL-v2,Synthetic,r09245347t.png,143795,2317,0.9999998807907104,1.0,0.8398441076278687,0.8823801875114441,0.8568850755691528,0.8844042420387268,0.058601733297109604,0.0442233681678772,1.1139508485794067,1.1497254371643066,0.07618225365877151,0.05749037489295006,1.1139506101608276,1.1497254371643066,0.07618225365877151,0.05749037489295006,0.9999992251396179,0.9999993443489075,2.091797351837158,2.147094249725342,2.113950729370117,1.076182246208191
LOL-v2,Synthetic,r09445479t.png,115923,229,0.9999998807907104,1.0,0.6214486360549927,0.6330410242080688,0.7020539045333862,0.7082346677780151,0.08784423023462296,0.0781891942024231,0.9126702547073364,0.9207050204277039,0.1141974925994873,0.10164594650268555,0.9126700758934021,0.9207050204277039,0.1141974925994873,0.10164594650268555,0.9999997615814209,0.9999996423721313,1.8078832626342773,1.822953224182129,1.9126700162887573,1.1141974925994873
LOL-v2,Synthetic,r09670876t.png,109123,4173,0.9999998807907104,1.0,0.58315509557724,0.6047686338424683,0.6534610986709595,0.6964112520217896,0.15117289125919342,0.15872323513031006,0.849499523639679,0.9053345918655396,0.1965247392654419,0.20634019374847412,0.8494992852210999,0.9053345918655396,0.1965247392654419,0.20634019374847412,0.9999995827674866,0.9999996423721313,1.7581015825271606,1.7861992120742798,1.849499225616455,1.196524739265442
LOL-v2,Synthetic,r096982ddt.png,147334,52,0.9999998807907104,1.0,0.7548224925994873,0.7539768815040588,0.7552381157875061,0.7540158033370972,0.09113302081823349,0.07921171188354492,0.9818097352981567,0.9802204966545105,0.11847291886806488,0.10297521948814392,0.9818095564842224,0.9802204966545105,0.11847291886806488,0.10297521948814392,0.9999959468841553,0.9999967813491821,1.9812692403793335,1.9801698923110962,1.9818094968795776,1.118472933769226
LOL-v2,Synthetic,r097088c1t.png,123623,22965,0.9999998807907104,1.0,0.7095915079116821,0.8189014196395874,0.8355865478515625,0.8366007804870605,0.04640757292509079,0.03651195764541626,1.0862627029418945,1.087580919265747,0.06032983958721161,0.04746554419398308,1.0862624645233154,1.087580919265747,0.06032983958721161,0.04746554419398308,0.9999999403953552,0.9999999403953552,1.9224687814712524,2.0645718574523926,2.0862624645233154,1.060329794883728
LOL-v2,Synthetic,r097555c4t.png,74618,28137,0.9999998807907104,1.0,0.4904739558696747,0.5905800461769104,0.7533746957778931,0.7540946006774902,0.147907555103302,0.15978896617889404,0.9793874025344849,0.9803229570388794,0.19227981567382812,0.2077256441116333,0.979387104511261,0.9803229570388794,0.19227981567382812,0.2077256441116333,0.9999998807907104,0.9999999403953552,1.6376161575317383,1.767754077911377,1.9793871641159058,1.1922798156738281
LOL-v2,Synthetic,r104153eat.png,53972,12082,0.9999998807907104,1.0,0.4969179332256317,0.4349921941757202,0.768548309803009,0.7619391679763794,0.13226425647735596,0.14325439929962158,0.9991126656532288,0.9905208945274353,0.17194361984729767,0.18623071908950806,0.9991126656532288,0.9905208945274353,0.1719435304403305,0.18623071908950806,0.9999997019767761,0.9999997615814209,1.6459932327270508,1.5654897689819336,1.999112606048584,1.1719435453414917
LOL-v2,Synthetic,r107730b5t.png,144930,1054,0.9999998807907104,1.0,0.7875663042068481,0.7768017649650574,0.7969444990158081,0.7804000377655029,0.07875178754329681,0.07254904508590698,1.0360279083251953,1.0145200490951538,0.10237733274698257,0.09431375563144684,1.0360277891159058,1.0145200490951538,0.10237733274698257,0.09431375563144684,0.9999988675117493,0.9999991059303284,2.023836135864258,2.0098423957824707,2.036027669906616,1.1023772954940796
LOL-v2,Synthetic,r108301e3t.png,137012,1530,0.9999998807907104,1.0,0.7543625831604004,0.7823748588562012,0.7861475348472595,0.7939461469650269,0.12212494015693665,0.1280810832977295,1.0219919681549072,1.0321300029754639,0.15876242518424988,0.16650539636611938,1.0219917297363281,1.0321300029754639,0.15876242518424988,0.16650539636611938,0.9999993443489075,0.9999996423721313,1.9806714057922363,2.01708722114563,2.021991729736328,1.1587624549865723
LOL-v2,Synthetic,r10893508t.png,120806,6812,0.9999998807907104,1.0,0.6919270157814026,0.719739556312561,0.7790599465370178,0.8018328547477722,0.08196017891168594,0.06809812784194946,1.0127779245376587,1.0423827171325684,0.1065482348203659,0.08852756023406982,1.0127779245376587,1.0423827171325684,0.1065482348203659,0.08852756023406982,0.9999997615814209,0.9999998807907104,1.8995052576065063,1.9356613159179688,2.012777805328369,1.1065483093261719
LOL-v2,Synthetic,r10940798t.png,111422,22232,0.9999998807907104,1.0,0.5912194848060608,0.7108116149902344,0.7335295081138611,0.7590500712394714,0.016128337010741234,0.0044095516204833984,0.9535884261131287,0.9867650270462036,0.02096685767173767,0.005732417106628418,0.9535884261131287,0.9867650270462036,0.02096683904528618,0.005732417106628418,0.9999998807907104,0.9999999403953552,1.768585205078125,1.9240550994873047,1.9535883665084839,1.02096688747406
LOL-v2,Synthetic,r113402d4t.png,117640,23531,0.9999998807907104,1.0,0.6226513981819153,0.7147457599639893,0.7521458268165588,0.7694047689437866,0.0547654815018177,0.02614802122116089,0.9777897000312805,1.0002261400222778,0.07119512557983398,0.033992424607276917,0.9777895212173462,1.0002261400222778,0.07119512557983398,0.033992424607276917,1.0,0.9999998807907104,1.8094468116760254,1.9291694164276123,1.9777895212173462,1.0711950063705444
LOL-v2,Synthetic,r1148801et.png,116599,8378,0.9999998807907104,1.0,0.6865223050117493,0.7188798189163208,0.7918505668640137,0.8195985555648804,0.14043088257312775,0.14401036500930786,1.0294057130813599,1.0654780864715576,0.18256016075611115,0.1872134655714035,1.0294057130813599,1.0654780864715576,0.18256016075611115,0.1872134655714035,0.9999998211860657,0.9999998807907104,1.8924789428710938,1.9345437288284302,2.0294055938720703,1.1825602054595947
LOL-v2,Synthetic,r116825e2t.png,105402,19153,0.9999998807907104,1.0,0.5726344585418701,0.6562237739562988,0.7038599848747253,0.737281084060669,0.12306750565767288,0.13721495866775513,0.9150180220603943,0.9584653973579407,0.15998774766921997,0.17837944626808167,0.9150179624557495,0.9584653973579407,0.15998774766921997,0.17837944626808167,0.9999998211860657,0.9999998807907104,1.744424819946289,1.8530908823013306,1.915018081665039,1.1599876880645752
LOL-v2,Synthetic,r11850456t.png,139118,774,0.9999998807907104,1.0,0.696265459060669,0.7243365049362183,0.7159494757652283,0.73087078332901,0.15327805280685425,0.16146332025527954,0.9307343363761902,0.9501320123672485,0.19926147162914276,0.2099023014307022,0.9307341575622559,0.9501320123672485,0.19926147162914276,0.2099023014307022,0.9999989867210388,0.9999992847442627,1.9051451683044434,1.941637396812439,1.9307341575622559,1.1992614269256592
LOL-v2,Synthetic,r12133015t.png,96823,4858,0.9999998807907104,1.0,0.593183159828186,0.6310802698135376,0.7296294569969177,0.7364250421524048,0.12547601759433746,0.1329708695411682,0.9485182166099548,0.9573525786399841,0.16311880946159363,0.17286212742328644,0.9485182166099548,0.9573524594306946,0.16311880946159363,0.17286212742328644,0.9999997019767761,0.9999998211860657,1.771138072013855,1.820404291152954,1.94851815700531,1.163118839263916
LOL-v2,Synthetic,r125034a9t.png,139642,2480,0.9999998807907104,1.0,0.7961247563362122,0.8313524723052979,0.8248588442802429,0.835800290107727,0.07876697182655334,0.07148528099060059,1.0723166465759277,1.0865403413772583,0.10239706188440323,0.0929308608174324,1.0723164081573486,1.0865403413772583,0.10239706188440323,0.0929308608174324,0.999999463558197,0.9999996423721313,2.0349621772766113,2.0807580947875977,2.0723164081573486,1.102397084236145
LOL-v2,Synthetic,r125442fat.png,128732,8706,0.9999998807907104,1.0,0.7084853053092957,0.7667787671089172,0.7804936170578003,0.7814167141914368,0.058995574712753296,0.04059708118438721,1.0146416425704956,1.0158417224884033,0.07669446617364883,0.05277620255947113,1.0146416425704956,1.0158417224884033,0.07669424265623093,0.05277620255947113,0.9999995827674866,0.9999998211860657,1.921030879020691,1.996812343597412,2.014641761779785,1.0766942501068115
LOL-v2,Synthetic,r127608abt.png,139265,6832,0.9999998807907104,1.0,0.7860174179077148,0.8270602822303772,0.8264634609222412,0.8293935656547546,0.04366857558488846,0.034960925579071045,1.0744026899337769,1.0782115459442139,0.056769151240587234,0.04544920101761818,1.0744025707244873,1.0782115459442139,0.05676914379000664,0.04544920101761818,0.9999996423721313,0.9999996423721313,2.021822690963745,2.075178384780884,2.0744025707244873,1.0567690134048462
LOL-v2,Synthetic,r12946364t.png,138644,1436,0.9999998807907104,1.0,0.7329814434051514,0.7585777044296265,0.7597380876541138,0.7596300840377808,0.14728166162967682,0.16882938146591187,0.9876598119735718,0.9875190854072571,0.19146615266799927,0.21947818994522095,0.9876595139503479,0.9875190854072571,0.19146615266799927,0.21947818994522095,0.9999992251396179,0.9999992847442627,1.9528757333755493,1.9861509799957275,1.9876596927642822,1.1914660930633545
LOL-v2,Synthetic,r1301676dt.png,123084,14200,0.9999998807907104,1.0,0.6876353025436401,0.7806476354598999,0.7901701331138611,0.8049482107162476,0.03546067327260971,0.006614029407501221,1.027221441268921,1.046432614326477,0.046098873019218445,0.008598238229751587,1.0272212028503418,1.046432614326477,0.046098869293928146,0.008598238229751587,0.9999997615814209,0.9999999403953552,1.8939259052276611,2.0148420333862305,2.027221202850342,1.0460988283157349
LOL-v2,Synthetic,r13073518t.png,134700,5127,0.9999998807907104,1.0,0.7300869226455688,0.7686253786087036,0.7736972570419312,0.7847095727920532,0.13035926222801208,0.1336711049079895,1.005806565284729,1.0201224088668823,0.169467031955719,0.1737724244594574,1.0058064460754395,1.0201224088668823,0.169467031955719,0.1737724244594574,0.9999995827674866,0.9999997019767761,1.949112892150879,1.9992129802703857,2.0058064460754395,1.1694670915603638
LOL-v2,Synthetic,r1372056ct.png,125715,20785,0.9999998807907104,1.0,0.6503989100456238,0.7539423704147339,0.7573199272155762,0.7739928960800171,0.016958868131041527,0.010376572608947754,0.9845160245895386,1.0061907768249512,0.02204652689397335,0.013489543460309505,0.9845157861709595,1.0061907768249512,0.0220465250313282,0.013489543460309505,0.9999998211860657,0.9999999403953552,1.8455185890197754,1.980125069618225,1.9845157861709595,1.022046446800232
